source_file,output_file,source_ext,original_width,original_height,output_width,output_height,original_kb,webp_kb,savings_percent,quality,lossless,status,notes
"/Users/ritaterekh/Downloads/ChatGPT Image 15 июн. 2026 г., 09_16_58.png","/Users/ritaterekh/Documents/barnes-assets/zagorye/ChatGPT-Image-15-июн.-2026-г.,-09_16_58.webp",.png,1610,977,1610,977,2646.2,164.3,93.8,82,false,converted,
